model,res.config.settings,transient,True
no,field,type1,relation1,string1,type2,relation2,string2,required,source
41,social_linkedin,,,,char,,LinkedIn Account,False,version 2
42,module_stock_picking_batch,,,,boolean,,Batch Pickings,False,version 2
43,stock_sms_confirmation_template_id,,,,many2one,sms.template,SMS Template,False,version 2
44,website_default_lang_code,,,,char,,Default language code,False,version 2
45,module_project_forecast,,,,boolean,,Planning,False,version 2
46,group_product_variant,,,,boolean,,Variants,False,version 2
47,group_show_sale_receipts,,,,boolean,,Sale Receipt,False,version 2
48,website_cookies_bar,,,,boolean,,Cookies Bar,False,version 2
49,has_chart_of_accounts,,,,boolean,,Company has a chart of accounts,False,version 2
50,product_weight_in_lbs,,,,selection,,Weight unit of measure,False,version 2
51,account_tax_periodicity_journal_id,,,,many2one,account.journal,Journal,False,version 2
52,group_analytic_tags,,,,boolean,,Analytic Tags,False,version 2
53,has_default_share_image,,,,boolean,,Use a image by default for sharing,False,version 2
54,module_base_import,,,,boolean,,Allow users to import data from CSV/XLS/XLSX/ODS files,False,version 2
55,salesteam_id,,,,many2one,crm.team,Sales Team,False,version 2
56,totals_below_sections,,,,boolean,,Add totals below sections,False,version 2
57,po_lock,,,,selection,,Purchase Order Modification *,False,version 2
58,currency_exchange_journal_id,,,,many2one,account.journal,Currency Exchange Journal,False,version 2
59,company_informations,,,,text,,Company Informations,False,version 2
60,currency_interval_unit,,,,selection,,Interval Unit,False,version 2
61,module_base_gengo,,,,boolean,,Translate Your Website with Gengo,False,version 2
62,module_account,,,,boolean,,Invoicing,False,version 2
63,use_po_lead,,,,boolean,,Security Lead Time for Purchase,False,version 2
64,module_delivery_fedex,,,,boolean,,FedEx Connector,False,version 2
65,account_cash_basis_base_account_id,,,,many2one,account.account,Base Tax Received Account,False,version 2
66,recaptcha_private_key,,,,char,,Secret Key,False,version 2
67,stock_move_sms_validation,,,,boolean,,SMS Validation with stock move,False,version 2
68,confirmation_template_id,,,,many2one,mail.template,Confirmation Email,False,version 2
69,module_account_budget,,,,boolean,,Budget Management,False,version 2
70,module_website_sale_delivery,,,,boolean,,eCommerce Shipping Costs,False,version 2
71,group_mrp_routings,,,,boolean,,MRP Work Orders,False,version 2
72,recaptcha_min_score,,,,float,,Minimum score,False,version 2
73,group_locked_by_default,,,,boolean,,Lock Quantities To Consume,False,version 2
74,fiscalyear_lock_date,,,,date,,Lock Date for All Users,False,version 2
75,quotation_validity_days,,,,integer,,Default Quotation Validity (Days),False,version 2
76,module_currency_rate_live,,,,boolean,,Automatic Currency Rates,False,version 2
77,language_ids,,,,many2many,res.lang,Languages,False,version 2
78,module_sale_amazon,,,,boolean,,Amazon Sync,False,version 2
79,website_country_group_ids,,,,many2many,res.country.group,Country Groups,False,version 2
80,fiscalyear_last_day,,,,integer,,Fiscalyear Last Day,True,version 2
81,map_box_token,,,,char,,Token Map Box,False,version 2
82,module_mrp_subcontracting,,,,boolean,,Subcontracting,False,version 2
83,module_account_bank_statement_import_camt,,,,boolean,,Import in CAMT.053 format,False,version 2
84,website_warehouse_id,,,,many2one,stock.warehouse,Warehouse,False,version 2
85,transfer_account_id,,,,many2one,account.account,Transfer Account,False,version 2
86,group_lot_on_invoice,,,,boolean,,Display Lots & Serial Numbers on Invoices,False,version 2
87,module_sale_product_matrix,,,,boolean,,Sales Grid Entry,False,version 2
88,module_stock_sms,,,,boolean,,SMS Confirmation,False,version 2
89,google_management_client_secret,,,,char,,Google Client Secret,False,version 2
90,paperformat_id,,,,many2one,report.paperformat,Paper format,False,version 2
91,hr_presence_control_email,,,,boolean,,Based on number of emails sent,False,version 2
92,module_account_check_printing,,,,boolean,,Allow check printing and deposits,False,version 2
93,group_lot_on_delivery_slip,,,,boolean,,Display Lots & Serial Numbers on Delivery Slips,False,version 2
94,module_stock_dropshipping,,,,boolean,,Dropshipping,False,version 2
95,social_youtube,,,,char,,Youtube Account,False,version 2
96,group_discount_per_so_line,,,,boolean,,Discounts,False,version 2
97,module_sale_margin,,,,boolean,,Margins,False,version 2
98,vat_check_vies,,,,boolean,,Verify VAT Numbers,False,version 2
99,show_effect,,,,boolean,,Show Effect,False,version 2
100,stock_mail_confirmation_template_id,,,,many2one,mail.template,Email Template confirmation picking,False,version 2
101,hr_presence_control_ip,,,,boolean,,Based on IP Address,False,version 2
102,group_proforma_sales,,,,boolean,,Pro-Forma Invoice,False,version 2
103,use_mailgateway,,,,boolean,,Let your employees record expenses by email,False,version 2
104,module_hr_expense_extract,,,,boolean,,Send bills to OCR to generate expenses,False,version 2
105,module_product_margin,,,,boolean,,Allow Product Margin,False,version 2
106,social_default_image,,,,binary,,Default Social Share Image,False,version 2
107,purchase_tax_id,,,,many2one,account.tax,Default Purchase Tax,False,version 2
108,user_default_rights,,,,boolean,,Default Access Rights,False,version 2
109,group_stock_adv_location,,,,boolean,,Multi-Step Routes,False,version 2
110,l10n_id_tax_address,,,,char,,Tax Address,False,version 2
111,deposit_default_product_id,,,,many2one,product.product,Deposit Product,False,version 2
112,invoice_terms,,,,text,,Terms & Conditions,False,version 2
113,module_stock_barcode,,,,boolean,,Barcode Scanner,False,version 2
114,website_logo,,,,binary,,Website Logo,False,version 2
115,module_delivery,,,,boolean,,Delivery Methods,False,version 2
116,product_pricelist_setting,,,,selection,,Pricelists Method,False,version 2
117,show_line_subtotals_tax_selection,,,,selection,,Line Subtotals Tax Display,True,version 2
118,external_email_server_default,,,,boolean,,External Email Servers,False,version 2
119,has_google_search_console,,,,boolean,,Console Google Search,False,version 2
120,social_twitter,,,,char,,Twitter Account,False,version 2
121,has_google_analytics_dashboard,,,,boolean,,Google Analytics Dashboard,False,version 2
122,company_count,,,,integer,,Number of Companies,False,version 2
123,module_purchase_product_matrix,,,,boolean,,Purchase Grid Entry,False,version 2
124,group_show_purchase_receipts,,,,boolean,,Purchase Receipt,False,version 2
125,module_product_email_template,,,,boolean,,Specific Email,False,version 2
126,group_project_rating,,,,boolean,,Customer Ratings,False,version 2
127,module_hr_skills,,,,boolean,,Skills Management,False,version 2
128,group_warning_account,,,,boolean,,Warnings in Invoices,False,version 2
129,auth_signup_uninvited,,,,selection,,Customer Account,False,version 2
130,company_name,,,,char,,Company Name,False,version 2
131,company_so_template_id,,,,many2one,sale.order.template,Default Template,False,version 2
132,module_account_predictive_bills,,,,boolean,,Account Predictive Bills,False,version 2
133,module_google_drive,,,,boolean,,Attach Google documents to any record,False,version 2
134,account_tax_fiscal_country_id,,,,many2one,res.country,Fiscal Country,False,version 2
135,expense_extract_show_ocr_option_selection,,,,selection,,Expense processing option,False,version 2
136,group_stock_packaging,,,,boolean,,Product Packagings,False,version 2
137,module_account_yodlee,,,,boolean,,Bank Interface - Sync your bank feeds automatically,False,version 2
138,default_purchase_method,,,,selection,,Bill Control,False,version 2
139,language_count,,,,integer,,Number of Languages,False,version 2
140,recaptcha_public_key,,,,char,,Site Key,False,version 2
141,expense_alias_prefix,,,,char,,Default Alias Name for Expenses,False,version 2
142,digest_emails,,,,boolean,,Digest Emails,False,version 2
143,module_hr_presence,,,,boolean,,Advanced Presence Control,False,version 2
144,currency_next_execution_date,,,,date,,Next Execution Date,False,version 2
145,module_auth_oauth,,,,boolean,,Use external authentication providers (OAuth),False,version 2
146,fiscalyear_last_month,,,,selection,,Fiscalyear Last Month,True,version 2
147,tax_calculation_rounding_method,,,,selection,,Tax calculation rounding method,False,version 2
148,hr_presence_control_ip_list,,,,char,,Valid IP addresses,False,version 2
149,invoicing_switch_threshold,,,,date,,Invoicing Switch Threshold,False,version 2
150,cdn_filters,,,,text,,CDN Filters,False,version 2
151,days_to_purchase,,,,float,,Days to Purchase,False,version 2
152,stock_move_email_validation,,,,boolean,,Email Confirmation picking,False,version 2
153,hr_presence_control_login,,,,boolean,,Based on user status in system,False,version 2
154,group_sale_order_template,,,,boolean,,Quotation Templates,False,version 2
155,po_order_approval,,,,boolean,,Purchase Order Approval,False,version 2
156,website_domain,,,,char,,Website Domain,False,version 2
157,use_anglo_saxon,,,,boolean,,Anglo-Saxon Accounting,False,version 2
158,manufacturing_lead,,,,float,,Manufacturing Lead Time,False,version 2
159,alias_domain,,,,char,,Alias Domain,False,version 2
160,inventory_availability,,,,selection,,Inventory Availability,False,version 2
161,module_delivery_usps,,,,boolean,,USPS Connector,False,version 2
162,module_hr_timesheet,,,,boolean,,Task Logs,False,version 2
163,invoice_is_email,,,,boolean,,Send Email,False,version 2
164,group_project_recurring_tasks,,,,boolean,,Recurring Tasks,False,version 2
165,module_sale_product_configurator,,,,boolean,,Product Configurator,False,version 2
166,use_quotation_validity_days,,,,boolean,,Default Quotation Validity,False,version 2
167,currency_provider,,,,selection,,Service Provider,False,version 2
168,has_google_analytics,,,,boolean,,Google Analytics,False,version 2
169,fail_counter,,,,integer,,Fail Mail,False,version 2
170,module_website_sale_stock,,,,boolean,,Inventory,False,version 2
171,module_l10n_eu_service,,,,boolean,,EU Digital Goods VAT,False,version 2
172,module_website_sale_wishlist,,,,boolean,,Wishlists,False,version 2
173,module_delivery_bpost,,,,boolean,,bpost Connector,False,version 2
174,external_report_layout_id,,,,many2one,ir.ui.view,Document Template,False,version 2
175,module_delivery_ups,,,,boolean,,UPS Connector,False,version 2
176,cdn_activated,,,,boolean,,Content Delivery Network (CDN),False,version 2
177,po_double_validation,,,,selection,,Levels of Approvals *,False,version 2
178,tax_exigibility,,,,boolean,,Cash Basis,False,version 2
179,group_fiscal_year,,,,boolean,,Fiscal Years,False,version 2
180,group_display_incoterm,,,,boolean,,Incoterms,False,version 2
181,group_stock_multi_locations,,,,boolean,,Storage Locations,False,version 2
182,module_account_sepa,,,,boolean,,SEPA Credit Transfer (SCT),False,version 2
183,group_analytic_accounting,,,,boolean,,Analytic Accounting,False,version 2
184,invoice_is_snailmail,,,,boolean,,Send by Post,False,version 2
185,module_account_invoice_extract,,,,boolean,,Bill Digitalization,False,version 2
186,module_delivery_dhl,,,,boolean,,DHL USA Connector,False,version 2
187,module_delivery_easypost,,,,boolean,,Easypost Connector,False,version 2
188,security_lead,,,,float,,Security Lead Time,False,version 2
189,social_facebook,,,,char,,Facebook Account,False,version 2
190,module_hr_payroll_expense,,,,boolean,,Reimburse Expenses in Payslip,False,version 2
191,disable_redirect_firebase_dynamic_link,,,,boolean,,Disable link redirection to mobile app,False,version 2
192,module_snailmail_account,,,,boolean,,Snailmail,False,version 2
193,google_analytics_key,,,,char,,Google Analytics Key,False,version 2
194,module_account_plaid,,,,boolean,,Plaid Connector,False,version 2
195,cdn_url,,,,char,,CDN Base URL,False,version 2
196,module_partner_autocomplete,,,,boolean,,Partner Autocomplete,False,version 2
197,module_base_geolocalize,,,,boolean,,GeoLocalize,False,version 2
198,module_hr_attendance,,,,boolean,,Based on attendances,False,version 2
199,account_tax_periodicity_reminder_day,,,,integer,,Reminder,True,version 2
200,use_security_lead,,,,boolean,,Security Lead Time for Sales,False,version 2
201,group_multi_currency,,,,boolean,,Multi-Currencies,False,version 2
202,group_stock_tracking_owner,,,,boolean,,Consignment,False,version 2
203,group_product_pricelist,,,,boolean,,Pricelists,False,version 2
204,module_pad,,,,boolean,,Collaborative Pads,False,version 2
205,group_sale_pricelist,,,,boolean,,Advanced Pricelists,False,version 2
206,product_volume_volume_in_cubic_feet,,,,selection,,Volume unit of measure,False,version 2
207,module_procurement_jit,,,,selection,,Reservation,False,version 2
208,group_multi_website,,,,boolean,,Multi-website,False,version 2
209,website_default_lang_id,,,,many2one,res.lang,Default language,False,version 2
210,auth_signup_reset_password,,,,boolean,,Enable password reset from Login page,False,version 2
211,resource_calendar_id,,,,many2one,resource.calendar,Company Working Hours,False,version 2
212,cart_recovery_mail_template,,,,many2one,mail.template,Cart Recovery Email,False,version 2
213,tax_lock_date,,,,date,,Tax Lock Date,False,version 2
214,po_double_validation_amount,,,,monetary,,Minimum Amount,False,version 2
215,group_stock_sign_delivery,,,,boolean,,Signature,False,version 2
216,group_sale_delivery_address,,,,boolean,,Customer Addresses,False,version 2
217,group_delivery_invoice_address,,,,boolean,,Shipping Address,False,version 2
218,module_google_spreadsheet,,,,boolean,,Google Spreadsheet,False,version 2
219,module_account_bank_statement_import_qif,,,,boolean,,Import .qif files,False,version 2
220,module_auth_ldap,,,,boolean,,LDAP Authentication,False,version 2
221,available_threshold,,,,float,,Availability Threshold,False,version 2
222,portal_confirmation_pay,,,,boolean,,Online Payment,False,version 2
223,module_stock_landed_costs,,,,boolean,,Landed Costs,False,version 2
224,module_account_inter_company_rules,,,,boolean,,Manage Inter Company,False,version 2
225,module_account_accountant,,,,boolean,,Accounting,False,version 2
226,google_maps_api_key,,,,char,,Google Maps API Key,False,version 2
227,module_account_bank_statement_import_csv,,,,boolean,,Import in .csv format,False,version 2
228,module_google_recaptcha,,,,boolean,,"reCAPTCHA: Easy on Humans, Hard on Bots",False,version 2
229,module_website_sale_digital,,,,boolean,,Digital Content,False,version 2
230,module_account_batch_payment,,,,boolean,,Use batch payments,False,version 2
231,report_footer,,,,text,,Custom Report Footer,False,version 2
232,module_account_taxcloud,,,,boolean,,Account TaxCloud,False,version 2
233,incoterm_id,,,,many2one,account.incoterms,Default incoterm,False,version 2
234,module_account_bank_statement_import_ofx,,,,boolean,,Import in .ofx format,False,version 2
235,module_voip,,,,boolean,,Asterisk (VoIP),False,version 2
236,default_picking_policy,,,,selection,,Picking Policy,True,version 2
237,cart_abandoned_delay,,,,float,,Abandoned Delay,False,version 2
238,snailmail_color,,,,boolean,,Print In Color,False,version 2
239,group_uom,,,,boolean,,Units of Measure,False,version 2
240,currency_id,,,,many2one,res.currency,Currency,True,version 2
241,salesperson_id,,,,many2one,res.users,Salesperson,False,version 2
242,module_product_expiry,,,,boolean,,Expiration Dates,False,version 2
243,sale_tax_id,,,,many2one,account.tax,Default Sale Tax,False,version 2
244,module_account_reports,,,,boolean,,Dynamic Reports,False,version 2
245,group_send_reminder,,,,boolean,,Receipt Reminder,False,version 2
246,has_google_maps,,,,boolean,,Google Maps,False,version 2
247,partner_autocomplete_insufficient_credit,,,,boolean,,Insufficient credit,False,version 2
248,template_id,,,,many2one,mail.template,Email Template,False,version 2
249,module_sale_quotation_builder,,,,boolean,,Quotation Builder,False,version 2
250,module_website_sale_comparison,,,,boolean,,Product Comparison Tool,False,version 2
251,favicon,,,,binary,,Favicon,False,version 2
252,company_currency_id,,,,many2one,res.currency,Company Currency,False,version 2
253,po_lead,,,,float,,Purchase Lead Time,False,version 2
254,module_google_calendar,,,,boolean,,Allow the users to synchronize their calendar  with Google Calendar,False,version 2
255,group_stock_tracking_lot,,,,boolean,,Packages,False,version 2
256,module_sale_coupon,,,,boolean,,Coupons & Promotions,False,version 2
257,module_purchase_requisition,,,,boolean,,Purchase Agreements,False,version 2
258,module_account_intrastat,,,,boolean,,Intrastat,False,version 2
259,l10n_id_tax_name,,,,char,,Tax Name,False,version 2
260,group_show_line_subtotals_tax_included,,,,boolean,,Show line subtotals with taxes (B2C),False,version 2
261,expense_currency_exchange_account_id,,,,many2one,account.account,Loss Account,False,version 2
262,extract_show_ocr_option_selection,,,,selection,,Processing Option,False,version 2
263,module_microsoft_calendar,,,,boolean,,Allow the users to synchronize their calendar with Outlook Calendar,False,version 2
264,social_github,,,,char,,GitHub Account,False,version 2
265,group_stock_production_lot,,,,boolean,,Lots & Serial Numbers,False,version 2
266,module_mrp_mps,,,,boolean,,Master Production Schedule,False,version 2
267,period_lock_date,,,,date,,Lock Date for Non-Advisers,False,version 2
268,use_invoice_terms,,,,boolean,,Default Terms & Conditions,False,version 2
269,module_account_sepa_direct_debit,,,,boolean,,Use SEPA Direct Debit,False,version 2
270,group_show_line_subtotals_tax_excluded,,,,boolean,,Show line subtotals without taxes (B2B),False,version 2
271,extract_single_line_per_tax,,,,boolean,,OCR Single Invoice Line Per Tax,False,version 2
272,portal_confirmation_sign,,,,boolean,,Online Signature,False,version 2
273,group_subtask_project,,,,boolean,,Sub-tasks,False,version 2
274,module_mrp_workorder,,,,boolean,,Work Orders,False,version 2
275,has_accounting_entries,,,,boolean,,Has Accounting Entries,False,version 2
276,group_warning_sale,,,,boolean,,Sale Order Warnings,False,version 2
277,unsplash_access_key,,,,char,,Access Key,False,version 2
278,income_currency_exchange_account_id,,,,many2one,account.account,Gain Account,False,version 2
,,,,
,,,,
